4,2,1,6.45294,0.0174524,1.58234,2.29305,2.12057,3.95113,12.7206,-19.3278,5.58789,9.38298,0.00306445,0.00353919,0.795949
4,2,1,3.10684,7.56359,0.502116,0.637049,12.0356,-2.9013,-3.22211,-0.368567,-0.562298,-7.37831,2.38595,1.22203,-0.360292
4,2,1,4.88387,44.8399,1.27345,1.24496,49.1775,-8.83277,-3.12983,-1.00946,11.7,-3.01002,0.132635,0.00372271,0.673996
4,2,1,4.73045,19.3982,0.449241,0.753865,25.7092,17.3605,0.0558085,-8.91516,0.49993,10.3396,4.06312,-0.0136297,-3.24599
4,2,1,-7.16849,-10.0957,-0.518885,-0.00359459,5.93351,5.62684,52.0516,1.48603,1.30274,57.2311,0.250578,0.137157,0.417379
4,2,1,0.412706,-2.89716,0.137754,-2.57826,11.0947,121.374,858.444,-136.26,-14917.8,-1308.92,-3.36558,-0.000403784,4.17997
4,2,1,-8.8269,-0.482244,-0.0820712,-0.0562713,-10.1617,9.78118,-7.01882,-0.428151,-0.0606718,2.56012,-8.54699,-0.509991,-7.23704
4,2,1,2.19881,4.94147,0.541452,0.107587,6.45213,1.0452,0.405805,0.555763,3.64728,1.95727,0.425683,-0.00188273,0.383643
4,2,1,-6.13316,1.92598,-0.0562274,-0.0731719,-4.60606,0.509071,7.79918,0.393802,0.0114563,7.9345,-1.13416,0.310582,-0.637365
4,2,1,1.73462,2.97854,0.276167,0.0859465,3.6912,3.09203,3.25403,0.324282,0.112495,4.06123,0.954718,-0.48836,0.344765
4,2,1,1.57339,3.84603,-3.4467,0.7429,2.75709,2.1802,5.09535,0.482172,0.106131,6.49189,-0.0251827,0.433535,0.393482
4,2,1,4.13514,21.6229,1.1931,0.354612,24.1372,25.5916,0.432728,-12.6725,-0.45345,15.3428,0.194819,-0.0364695,0.647465
4,2,1,-0.728632,5.60079,1.78098,1.8429,-5.74354,-3.26566,-13.0026,-0.907163,-0.31822,-15.3707,-0.427666,-0.224298,0.154329
4,2,1,3.81854,-4.98219,-0.293924,-0.103604,-6.7034,2.28654,4.72568,0.469524,0.115005,6.05901,-0.511241,0.421809,-0.121549
4,2,1,-1.23773,5.98591,0.224555,-0.359337,6.05767,2.3852,3.4706,0.220977,0.179377,4.88772,0.199751,0.432231,0.177791
4,2,1,1.12189,4.09326,0.850801,0.171671,-5.17646,-1.9656,-4.07995,-0.210811,-0.113853,-5.17242,-2.70452,-0.46094,-2.36326
4,2,1,2.08858,4.80174,0.367584,0.109336,6.02292,4.32969,4.35157,0.772172,10.015,-0.96022,0.43933,4.17055e-05,0.365228
4,2,1,1.18806,3.00188,0.124753,0.00191203,3.75084,1.03049,2.7808,0.137818,0.0250058,4.01619,-1.05018,2.49176,-0.635083
4,2,1,3.11788,10.9247,0.699295,0.170953,13.0959,-11.4646,-5.88946,11.0137,8.74787,-11.701,0.236706,0.0216102,0.59131
4,2,1,7.53568,1.94998,-2.27776,-1.91765,0.451708,2.13206,4.27547,0.333162,0.0864645,5.45063,-0.0153486,0.447774,0.366202
4,2,1,-2.12436,-3.29848,-0.0965154,-0.0454545,-3.86293,4.27042,3.64797,0.106703,0.057602,4.81479,-1.28015,-0.815344,0.346524
4,2,1,2.06313,3.99765,-9.94001e-06,0.200591,5.05136,-0.024567,-3.22765,-1.84842,1.73493,-3.87425,0.446216,-0.0350173,0.320411
4,2,1,3.3952,3.19239,0.219932,0.0459907,4.0724,1.85184,2.9352,0.236295,0.0535068,3.62882,-0.516849,0.990723,0.337742
4,2,1,-6.32145,2.68844,0.160066,0.0633176,-3.81442,9.03888,1.31396,0.253255,-0.0684612,6.93971,1.83579,0.440423,2.20116
4,2,1,-4.54148,-0.217309,1.86369,-0.409034,0.0885675,-3.10698,-12.3715,-0.753639,-0.275832,-14.544,0.00344558,-0.233405,0.57337
4,2,1,-0.743367,6.86662,-0.19496,-0.0184317,7.54898,2.69258,3.24789,0.437511,0.121848,4.97423,0.830361,0.39615,-0.417087
4,2,1,2.07654,3.2533,0.103762,0.0837251,4.40922,1.95615,-2.57949,-0.10147,-0.0485499,-3.72005,0.479113,-0.433879,-0.0966803
4,2,1,-0.480501,-0.00331725,1.67452,0.764966,-1.53387,1.99113,3.67475,0.0228188,0.0287235,4.64739,0.15721,0.465135,0.487915
4,2,1,1.11584,-5.79333,-0.212675,0.376981,-6.64888,2.45003,3.54368,0.313683,0.144659,5.05472,-0.777178,0.423599,-0.389995
